laureate_id,full_name,given_name,family_name,gender,birth_date,birth_country,birth_city,prize_date,category,prizeAmount,motivation
241,"Christian Anfinsen","Christian","Anfinsen",male,1916-03-26,"USA","Monessen, PA",1972-10-20,"Chemistry",480000,"for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation"
404,"Christian de Duve","Christian","de Duve",male,1917-10-02,"United Kingdom","Thames Ditton",1974-10-10,"Physiology or Medicine",550000,"for their discoveries concerning the structural and functional organization of the cell"
486,"Christian Lange","Christian","Lange",male,1869-09-17,"Norway","Stavanger",1921-12-10,"Peace",121573,"for their lifelong contributions to the cause of peace and organized internationalism"
453,"Christiane Nüsslein-Volhard","Christiane","Nüsslein-Volhard",female,1942-10-20,"Germany","Magdeburg",1995-10-09,"Physiology or Medicine",7200000,"for their discoveries concerning the genetic control of early embryonic development"
858,"Christopher A. Pissarides","Christopher A.","Pissarides",male,1948-02-20,"Cyprus","Nicosia",2010-10-11,"Economic Sciences",10000000,"for their analysis of markets with search frictions"
873,"Christopher A. Sims","Christopher A.","Sims",male,1942-10-21,"USA","Washington, D.C.",2011-10-10,"Economic Sciences",10000000,"for their empirical research on cause and effect in the macroeconomy"
153,"Claude Cohen-Tannoudji","Claude","Cohen-Tannoudji",male,1933-04-01,"French Algeria","Constantine",1997-10-15,"Physics",7500000,"for development of methods to cool and trap atoms with laser light"
662,"Claude Simon","Claude","Simon",male,1913-10-10,"Madagascar","Tananarive",1985-11-27,"Literature",1800000,"who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition"
1034,"Claudia Goldin","Claudia","Goldin",female,1946-00-00,"USA","New York, NY",2023-10-09,"Economic Sciences",11000000,"for having advanced our understanding of women’s labour market outcomes"
146,"Clifford G. Shull","Clifford G.","Shull",male,1915-09-23,"USA","Pittsburgh, PA",1994-10-12,"Physics",7000000,"for the development of the neutron diffraction technique"
44,"Clinton Davisson","Clinton","Davisson",male,1881-10-22,"USA","Bloomington, IL",1937-11-11,"Physics",158463,"for their experimental discovery of the diffraction of electrons by crystals"
772,"Clive W.J. Granger","Clive W.J.","Granger",male,1934-09-04,"United Kingdom","Swansea",2003-10-08,"Economic Sciences",10000000,"for methods of analyzing economic time series with common trends (cointegration)"
505,"Cordell Hull","Cordell","Hull",male,1871-10-02,"USA","Olympus, TN",1945-11-12,"Peace",121333,"for his indefatigable work for international understanding and his pivotal role in establishing the United Nations"
333,"Corneille Heymans","Corneille","Heymans",male,1892-03-28,"Belgium","Ghent",1939-10-26,"Physiology or Medicine",155077,"for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration"
803,"Craig C. Mello","Craig C.","Mello",male,1960-10-18,"USA","New Haven, CT",2006-10-02,"Physiology or Medicine",10000000,"for their discovery of RNA interference - gene silencing by double-stranded RNA"
657,"Czesław Miłosz","Czesław","Miłosz",male,1911-06-30,"Russian Empire","Śeteniai",1980-10-09,"Literature",880000,"who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts"
410,"D. Carleton Gajdusek","D. Carleton","Gajdusek",male,1923-09-09,"USA","Yonkers, NY",1976-10-14,"Physiology or Medicine",681000,"for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases"
520,"Dag Hammarskjöld","Dag","Hammarskjöld",male,1905-07-29,"Sweden","Jönköping",1961-10-23,"Peace",250233,"for developing the UN into an effective and constructive international organization, capable of giving life to the principles and aims expressed in the UN Charter"
857,"Dale T. Mortensen","Dale T.","Mortensen",male,1939-02-02,"USA","Enterprise, OR",2010-10-11,"Economic Sciences",10000000,"for their analysis of markets with search frictions"
867,"Dan Shechtman","Dan","Shechtman",male,1941-01-24,"British Mandate of Palestine","Tel Aviv",2011-10-05,"Chemistry",10000000,"for the discovery of quasicrystals"
363,"Daniel Bovet","Daniel","Bovet",male,1907-03-23,"Switzerland","Neuchâtel",1957-10-24,"Physiology or Medicine",208629,"for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles"
157,"Daniel C. Tsui","Daniel C.","Tsui",male,1939-02-28,"China","Henan",1998-10-13,"Physics",7600000,"for their discovery of a new form of quantum fluid with fractionally charged excitations"
759,"Daniel Kahneman","Daniel","Kahneman",male,1934-03-05,"British Mandate of Palestine","Tel Aviv",2002-10-09,"Economic Sciences",10000000,"for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty"
733,"Daniel L. McFadden","Daniel L.","McFadden",male,1937-07-29,"USA","Raleigh, NC",2000-10-11,"Economic Sciences",9000000,"for his development of theory and methods for analyzing discrete choice"
415,"Daniel Nathans","Daniel","Nathans",male,1928-10-30,"USA","Wilmington, DE",1978-10-12,"Physiology or Medicine",725000,"for the discovery of restriction enzymes and their application to problems of molecular genetics"
674,"Dario Fo","Dario","Fo",male,1926-03-24,"Italy","Leggiuno-Sangiano",1997-10-09,"Literature",7500000,"who emulates the jesters of the Middle Ages in scourging authority and upholding the dignity of the downtrodden"
1044,"Daron Acemoglu","Daron","Acemoglu",male,1967-09-03,"Turkey","Istanbul",2024-10-14,"Economic Sciences",11000000,"for studies of how institutions are formed and affect prosperity"
1039,"David Baker","David","Baker",male,1962-00-00,"USA","Seattle, WA",2024-10-09,"Chemistry",11000000,"for computational protein design"
406,"David Baltimore","David","Baltimore",male,1938-03-07,"USA","New York, NY",1975-10-16,"Physiology or Medicine",630000,"for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell"
1007,"David Card","David","Card",male,1956-00-00,"Canada","Guelph",2021-10-11,"Economic Sciences",10000000,"for his empirical contributions to labour economics"
423,"David H. Hubel","David H.","Hubel",male,1926-02-27,"Canada","Windsor, ON",1981-10-09,"Physiology or Medicine",1000000,"for their discoveries concerning information processing in the visual system"
776,"David J. Gross","David J.","Gross",male,1941-02-19,"USA","Washington, D.C.",2004-10-05,"Physics",10000000,"for the discovery of asymptotic freedom in the theory of the strong interaction"
928,"David J. Thouless","David J.","Thouless",male,1934-09-21,"United Kingdom","Bearsden",2016-10-04,"Physics",8000000,"for theoretical discoveries of topological phase transitions and topological phases of matter"
877,"David J. Wineland","David J.","Wineland",male,1944-02-24,"USA","Milwaukee, WI",2012-10-09,"Physics",8000000,"for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems"
997,"David Julius","David","Julius",male,1955-11-04,"USA","New York, NY",2021-10-04,"Physiology or Medicine",10000000,"for their discoveries of receptors for temperature and touch"
149,"David M. Lee","David M.","Lee",male,1931-01-20,"USA","Rye, NY",1996-10-09,"Physics",7400000,"for their discovery of superfluidity in helium-3"
567,"David Trimble","David","Trimble",male,1944-10-15,"Northern Ireland","Belfast",1998-10-16,"Peace",7600000,"for their efforts to find a peaceful solution to the conflict in Northern Ireland"
1003,"David W.C. MacMillan","David","MacMillan",male,1968-03-16,"United Kingdom","Bellshill",2021-10-06,"Chemistry",10000000,"for the development of asymmetric organocatalysis"
1040,"Demis Hassabis","Demis","Hassabis",male,1976-07-27,"United Kingdom","London",2024-10-09,"Chemistry",11000000,"for protein structure prediction"
966,"Denis Mukwege","Denis","Mukwege",male,1955-03-01,"Belgian Congo","Bukavu",2018-10-05,"Peace",9000000,"for their efforts to end the use of sexual violence as a weapon of war and armed conflict"
93,"Dennis Gabor","Dennis","Gabor",male,1900-06-05,"Hungary","Budapest",1971-11-02,"Physics",450000,"for his invention and development of the holographic method"
237,"Derek Barton","Derek","Barton",male,1918-09-08,"United Kingdom","Gravesend",1969-10-30,"Chemistry",375000,"for their contributions to the development of the concept of conformation and its application in chemistry"
669,"Derek Walcott","Derek","Walcott",male,1930-01-23,"Saint Lucia","Castries",1992-10-08,"Literature",6500000,"for a poetic oeuvre of great luminosity, sustained by a historical vision, the outcome of a multicultural commitment"
546,"Desmond Tutu","Desmond","Tutu",male,1931-10-07,"South Africa","Klerksdorp",1984-10-05,"Peace",1650000,"for his role as a unifying leader figure in the non-violent campaign to resolve the problem of apartheid in South Africa"
362,"Dickinson W. Richards","Dickinson W.","Richards",male,1895-10-30,"USA","Orange, NJ",1956-10-18,"Physiology or Medicine",200123,"for their discoveries concerning heart catheterization and pathological changes in the circulatory system"
975,"Didier Queloz","Didier","Queloz",male,1966-02-23,"Switzerland","Geneva",2019-10-08,"Physics",9000000,"for the discovery of an exoplanet orbiting a solar-type star"
1006,"Dmitry Muratov","Dmitry","Muratov",male,1961-10-29,"USSR","Kubyshev",2021-10-08,"Peace",10000000,"for their efforts to safeguard freedom of expression, which is a precondition for democracy and lasting peace"
568,"nan","nan","nan",nan,nan,"nan","nan",1999-10-15,"Peace",7900000,"in recognition of the organisation's pioneering humanitarian work on several continents"
74,"Donald A. Glaser","Donald A.","Glaser",male,1926-09-21,"USA","Cleveland, OH",1960-11-03,"Physics",225987,"for the invention of the bubble chamber"
267,"Donald J. Cram","Donald J.","Cram",male,1919-04-22,"USA","Chester, VT",1987-10-14,"Chemistry",2175000,"for their development and use of molecules with structure-specific interactions of high selectivity"
962,"Donna Strickland","Donna","Strickland",female,1959-05-27,"Canada","Guelph",2018-10-02,"Physics",9000000,"for their method of generating high-intensity, ultra-short optical pulses"
817,"Doris Lessing","Doris","Lessing",female,1919-10-22,"Persia","Kermanshah",2007-10-11,"Literature",10000000,"that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny"
230,"Dorothy Crowfoot Hodgkin","Dorothy Crowfoot","Hodgkin",female,1910-05-12,"Egypt","Cairo",1964-10-29,"Chemistry",273000,"for her determinations by X-ray techniques of the structures of important biochemical substances"
150,"Douglas D. Osheroff","Douglas D.","Osheroff",male,1945-08-01,"USA","Aberdeen, WA",1996-10-09,"Physics",7400000,"for their discovery of superfluidity in helium-3"
1022,"Douglas Diamond","Douglas","Diamond",male,1953-10-25,"USA","Chicago, IL",2011-10-10,"Economic Sciences",10000000,"for research on banks and financial crises"
710,"Douglass C. North","Douglass C.","North",male,1920-11-05,"USA","Cambridge, MA",1993-10-12,"Economic Sciences",6700000,"for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change"
1025,"Drew Weissman","Drew","Weissman",male,1959-09-07,"USA","Lexington, MA",2023-10-02,"Physiology or Medicine",11000000,"for their discoveries concerning nucleoside base modifications that enabled the development of effective mRNA vaccines against COVID-19"
264,"Dudley R. Herschbach","Dudley R.","Herschbach",male,1932-06-18,"USA","San José, CA",1986-10-15,"Chemistry",2000000,"for their contributions concerning the dynamics of chemical elementary processes"
443,"E. Donnall Thomas","E. Donnall","Thomas",male,1920-03-15,"USA","Mart, TX",1990-10-08,"Physiology or Medicine",4000000,"for their discoveries concerning organ and cell transplantation in the treatment of human disease"
59,"E. M. Purcell","E. M.","Purcell",male,1912-08-30,"USA","Taylorville, IL",1952-11-06,"Physics",171135,"for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith"
397,"Earl W. Sutherland, Jr.","Earl W.","Sutherland, Jr.",male,1915-11-19,"USA","Burlingame, KS",1971-10-14,"Physiology or Medicine",450000,"for his discoveries concerning the mechanisms of the action of hormones"
324,"Edgar Adrian","Edgar","Adrian",male,1889-11-30,"United Kingdom","London",1932-10-27,"Physiology or Medicine",171753,"for their discoveries regarding the functions of neurons"
446,"Edmond H. Fischer","Edmond H.","Fischer",male,1920-04-06,"China","Shanghai",1992-10-12,"Physiology or Medicine",6500000,"for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism"
807,"Edmund S. Phelps","Edmund S.","Phelps",male,1933-07-26,"USA","Evanston, IL",2006-10-09,"Economic Sciences",10000000,"for his analysis of intertemporal tradeoffs in macroeconomic policy"
